Time (sec),A/F Correction #1,A/F Correction #3,A/F Learning #1,A/F Sensor #1 Ratio,AVCS Intake Left,AVCS Intake Right,Closed Loop Fuel Target,Closed/Open Loop Switch,Commanded Fuel Final,Coolant Temperature,Dynamic Advance Multiplier,Engine Speed,Feedback Knock Correction,Hot-Restart Enrichment,Ignition Timing,Inj. #1 Pulse Width {No Latency},Manifold Rel. Pressure,Mass Airflow,Primary Ignition,Sensor Input Monitor Only {Rear O2},Tip-in Enrich. {Last Applied},Wall Wetting Final,Warm-Up Enrichment,Inj. Duty Cycle
635.579,0.00,3.13,-0.78,20.67,1,0,14.99,Open,14.53,187,1.0000,2876,0.00,0.0000,24.00,0.000,-10.51,13.03,23.95,18.00,0.0000,0.0000,0.0000,2.45
635.708,0.00,3.13,-0.78,20.67,1,0,14.99,Open,14.53,187,1.0000,2844,0.00,0.0000,24.00,0.000,-10.56,12.92,23.95,18.00,0.0000,0.0000,0.0000,2.43
635.838,0.00,3.13,-0.78,20.67,1,0,14.99,Open,14.53,187,1.0000,2833,0.00,0.0000,24.00,0.000,-10.57,13.03,23.95,18.00,0.0000,0.0000,0.0000,2.42
635.967,0.00,3.13,-0.78,20.67,1,0,14.99,Open,14.53,187,1.0000,2823,0.00,0.0000,24.00,0.000,-10.58,12.97,23.95,17.91,0.0000,0.0000,0.0000,2.41
636.097,0.00,3.13,-0.78,20.67,1,0,14.99,Open,14.53,187,1.0000,2810,0.00,0.0000,24.00,0.000,-10.58,12.92,23.95,17.92,0.0000,0.0000,0.0000,2.40
636.226,0.00,3.13,-0.78,20.67,0,0,14.99,Open,14.53,187,1.0000,2799,0.00,0.0000,24.00,0.000,-10.59,12.97,23.95,17.88,0.0000,0.0000,0.0000,2.39
636.354,0.00,3.13,-0.78,20.67,0,0,14.99,Open,14.53,187,1.0000,2791,0.00,0.0000,24.00,0.000,-10.62,12.70,23.95,17.82,0.0000,0.0000,0.0000,2.38
636.483,0.00,3.13,-0.78,20.67,0,0,14.99,Open,14.53,187,1.0000,2780,0.00,0.0000,24.00,0.000,-10.64,12.81,23.95,18.00,0.0000,0.0000,0.0000,2.37
636.612,0.00,3.13,-0.78,20.67,0,0,14.99,Open,14.53,187,1.0000,2770,0.00,0.0000,27.00,0.455,-10.62,12.70,28.55,18.00,0.0000,0.0000,0.0000,3.55
636.741,0.00,3.13,-0.78,20.67,3,2,14.99,Open,14.53,187,1.0000,2768,0.00,0.0000,32.50,0.461,-10.74,13.03,33.82,17.81,0.0000,-0.0001,0.0000,3.54
636.879,0.00,3.13,-0.78,20.67,5,4,14.99,Open,14.53,187,1.0000,2762,0.00,0.0000,26.00,0.523,-10.71,14.30,39.41,17.90,0.0000,0.0000,0.0000,3.54
636.999,0.00,3.13,-0.78,20.67,6,5,14.98,Open,14.52,187,1.0000,2756,0.00,0.0000,43.50,0.582,-10.59,15.46,44.68,17.10,0.0000,0.0000,0.0000,3.53
637.131,0.00,3.13,-0.78,20.67,7,6,14.97,Open,14.49,187,1.0000,2750,0.00,0.0000,45.00,0.636,-10.48,16.30,45.04,15.71,0.0000,0.0009,0.0000,4.11
637.257,0.00,3.13,-0.78,18.95,9,7,14.96,Open,14.48,187,1.0000,2745,0.00,0.0000,45.00,0.675,-10.39,17.06,45.04,14.82,0.0000,0.0013,0.0000,4.10
637.386,0.00,3.13,-0.78,16.08,10,8,14.95,Open,14.45,187,1.0000,2755,0.00,0.0000,45.00,0.743,-10.11,19.76,45.04,14.75,0.0000,0.0027,0.0000,4.11
637.523,0.78,0.47,-0.78,14.93,11,10,14.45,Closed,14.43,187,1.0000,2738,0.00,0.0000,45.00,0.850,-9.89,20.43,45.04,14.70,0.0000,0.0029,0.0000,4.09
637.645,2.34,1.02,-0.78,15.16,15,13,14.56,Closed,14.43,187,1.0000,2736,0.00,0.0000,45.00,0.898,-9.85,20.70,45.04,15.18,0.0000,0.0026,0.0000,4.67
637.774,3.13,1.02,-0.78,15.04,17,15,14.62,Closed,14.44,187,1.0000,2759,0.00,0.0000,45.00,0.948,-9.69,21.98,45.04,14.71,0.0000,0.0030,0.0000,4.71
637.904,2.34,1.02,-0.78,14.70,18,16,14.64,Closed,14.45,187,1.0000,2757,0.00,0.0000,45.00,1.001,-9.56,23.38,45.04,14.33,0.0000,0.0032,0.0000,4.70
638.033,3.13,1.02,-0.78,14.70,20,19,14.64,Closed,14.45,187,1.0000,2756,0.00,0.0000,45.00,1.050,-9.44,23.60,45.04,14.49,0.0000,0.0031,0.0000,4.70
638.162,2.34,1.02,-0.78,14.59,22,20,14.65,Closed,14.45,187,1.0000,2755,0.00,0.0000,45.00,1.065,-9.40,23.69,45.04,14.55,0.0000,0.0028,0.0000,4.70
638.291,1.56,1.02,-0.78,14.47,23,22,14.64,Closed,15.39,187,1.0000,2750,0.00,0.0000,45.00,0.950,-9.37,23.42,45.04,14.43,0.0000,0.0025,0.0000,4.69
638.419,0.00,2.97,-0.78,14.36,24,23,14.90,Closed,16.51,187,1.0000,2739,0.00,0.0000,45.00,0.886,-9.34,23.70,45.04,14.41,0.0000,0.0022,0.0000,4.09
638.548,1.56,3.28,-0.78,15.04,24,23,14.94,Closed,16.92,187,1.0000,2738,0.00,0.0000,45.00,0.918,-9.24,25.18,45.04,15.31,0.0000,0.0025,0.0000,4.67
638.677,6.25,3.36,-0.78,15.96,25,24,14.94,Closed,17.16,187,1.0000,2744,0.00,0.0000,45.00,0.992,-9.15,25.19,45.04,16.16,0.0000,0.0025,0.0000,4.68
638.806,10.16,3.36,-0.78,16.31,27,25,14.94,Closed,17.29,187,1.0000,2717,0.00,0.0000,45.00,1.037,-9.10,25.45,45.04,16.23,0.0000,0.0024,0.0000,4.64
638.936,12.50,3.36,-0.78,15.96,28,27,14.94,Closed,17.38,187,1.0000,2759,0.00,0.0000,45.00,1.062,-9.00,26.31,45.04,15.74,0.0000,0.0026,0.0000,4.71
639.067,13.28,2.97,-0.78,15.50,29,27,14.89,Closed,17.28,187,1.0000,2757,0.00,0.0000,45.00,1.121,-8.81,27.14,45.04,14.87,0.0000,0.0030,0.0000,4.70
639.193,14.84,0.94,-0.78,15.27,30,28,14.60,Closed,17.29,185,1.0000,2750,0.00,0.0000,45.00,1.193,-8.64,28.19,45.04,15.30,0.0000,0.0036,0.0000,5.28
639.323,15.63,2.50,-0.78,15.04,32,29,14.83,Closed,17.15,185,1.0000,2750,0.00,0.0000,45.00,1.257,-8.43,28.66,45.04,15.09,0.0000,0.0038,0.0000,5.28
639.451,15.63,1.72,-0.78,14.93,34,32,14.72,Closed,17.13,185,1.0000,2758,0.00,0.0000,45.00,1.272,-8.30,28.65,45.04,14.89,0.0000,0.0038,0.0000,5.30
639.580,15.63,1.88,-0.78,14.81,36,33,14.74,Closed,17.10,185,1.0000,2728,0.00,0.0000,45.00,1.274,-8.24,28.41,45.04,14.69,0.0000,0.0033,0.0000,5.24
639.709,14.84,1.64,-0.78,14.59,36,34,14.71,Closed,17.21,185,1.0000,2741,0.00,0.0000,45.00,1.222,-8.30,27.33,45.04,14.48,0.0000,0.0025,0.0000,5.26
639.851,14.84,2.19,-0.78,14.70,35,34,14.79,Closed,17.21,185,1.0000,2735,0.00,0.0000,45.00,1.187,-8.42,26.96,45.04,14.47,0.0000,0.0013,0.0000,5.25
639.967,14.84,2.19,-0.78,14.81,33,32,14.78,Closed,17.18,185,1.0000,2739,0.00,0.0000,45.00,1.176,-8.53,26.85,45.04,15.30,0.0000,0.0006,0.0000,5.26
640.098,14.84,3.36,-0.78,14.93,32,30,14.96,Closed,17.16,185,1.0000,2742,0.00,0.0000,45.00,1.143,-8.69,26.12,45.04,14.75,0.0000,0.0000,0.0000,4.68
640.226,14.06,3.36,-0.78,14.81,31,29,14.95,Closed,17.20,185,1.0000,2743,0.00,0.0000,45.00,1.116,-8.80,25.76,45.04,14.82,0.0000,-0.0001,0.0000,4.68
640.354,14.06,3.36,-0.78,14.93,30,28,14.95,Closed,17.21,185,1.0000,2761,0.00,0.0000,45.00,1.087,-8.91,25.38,45.04,14.83,0.0000,-0.0002,0.0000,4.71
640.485,13.28,3.36,-0.78,14.81,29,27,14.94,Closed,17.21,185,1.0000,2764,0.00,0.0000,45.00,1.062,-8.99,25.02,45.04,14.63,0.0000,-0.0002,0.0000,4.72
640.612,13.28,3.36,-0.78,14.81,28,27,14.94,Closed,17.15,185,1.0000,2754,0.00,0.0000,45.00,1.064,-9.05,25.14,45.04,14.70,0.0000,-0.0002,0.0000,4.70
640.750,13.28,3.36,-0.78,14.93,27,26,14.94,Closed,17.14,185,1.0000,2761,0.00,0.0000,45.00,1.050,-9.07,24.77,45.04,15.08,0.0000,-0.0002,0.0000,4.71
640.875,13.28,3.36,-0.78,14.93,27,26,14.94,Closed,17.17,185,1.0000,2770,0.00,0.0000,45.00,1.036,-9.10,25.01,45.04,14.80,0.0000,-0.0002,0.0000,4.73
640.999,12.50,3.05,-0.78,14.81,26,25,14.90,Closed,17.12,185,1.0000,2763,0.00,0.0000,45.00,1.037,-9.15,24.89,45.04,14.80,0.0000,-0.0002,0.0000,4.72
641.130,12.50,3.36,-0.78,14.93,26,25,14.94,Closed,17.14,185,1.0000,2771,0.00,0.0000,45.00,1.037,-9.13,24.89,45.04,14.85,0.0000,-0.0002,0.0000,4.73
641.257,12.50,3.36,-0.78,14.93,26,25,14.94,Closed,17.17,185,1.0000,2753,0.00,0.0000,45.00,1.032,-9.15,24.89,45.04,14.75,0.0000,-0.0001,0.0000,4.70
641.400,12.50,3.36,-0.78,14.81,26,25,14.94,Closed,17.12,185,1.0000,2752,0.00,0.0000,45.00,1.035,-9.13,25.02,45.04,14.83,0.0000,-0.0001,0.0000,4.70
641.515,12.50,2.73,-0.78,14.81,26,25,14.83,Closed,17.12,185,1.0000,2757,0.00,0.0000,45.00,1.041,-9.09,25.26,45.04,14.73,0.0000,0.0000,0.0000,4.70
641.644,12.50,3.36,-0.78,14.93,26,25,14.94,Closed,17.10,185,1.0000,2755,0.00,0.0000,45.00,1.058,-9.06,25.51,45.04,14.98,0.0000,0.0000,0.0000,4.70
641.773,11.72,3.36,-0.78,14.81,27,25,14.94,Closed,17.12,185,1.0000,2765,0.00,0.0000,45.00,1.052,-9.02,25.38,45.04,14.85,0.0000,0.0000,0.0000,4.72
641.908,11.72,3.28,-0.78,14.81,27,26,14.94,Closed,17.12,185,1.0000,2755,0.00,0.0000,45.00,1.053,-9.03,25.14,45.04,14.69,0.0000,0.0000,0.0000,4.70
642.031,11.72,2.89,-0.78,14.81,27,26,14.90,Closed,17.16,185,1.0000,2763,0.00,0.0000,45.00,1.037,-9.06,24.89,45.04,14.79,0.0000,0.0000,0.0000,4.72
642.160,11.72,2.66,-0.78,14.81,27,25,14.84,Closed,17.19,185,1.0000,2770,0.00,0.0000,45.00,1.018,-9.10,24.89,45.04,14.90,0.0000,0.0000,0.0000,4.73
642.289,11.72,3.36,-0.78,14.81,26,25,14.94,Closed,17.13,185,1.0000,2757,0.00,0.0000,45.00,1.020,-9.10,24.77,45.04,14.98,0.0000,0.0000,0.0000,4.71
642.418,11.72,3.36,-0.78,15.04,25,25,14.93,Closed,17.16,185,1.0000,2766,0.00,0.0000,45.00,1.024,-9.09,24.89,45.04,15.15,0.0000,0.0000,0.0000,4.72
642.548,12.50,3.36,-0.78,15.04,25,24,14.94,Closed,17.16,185,1.0000,2785,0.00,0.0000,45.00,1.031,-9.09,24.89,45.04,15.15,0.0000,0.0000,0.0000,4.75
642.677,12.50,3.36,-0.78,15.04,25,24,14.94,Closed,17.15,185,1.0000,2775,0.00,0.0000,45.00,1.035,-9.12,24.89,45.04,15.04,0.0000,0.0000,0.0000,4.74
642.805,12.50,3.36,-0.78,14.93,25,24,14.94,Closed,17.12,185,1.0000,2788,0.00,0.0000,45.00,1.040,-9.09,25.14,45.04,15.19,0.0000,0.0000,0.0000,4.76
642.935,12.50,3.13,-0.78,14.81,25,24,14.85,Closed,17.12,185,1.0000,2791,0.00,0.0000,45.00,1.042,-9.07,25.26,45.04,14.91,0.0000,0.0000,0.0000,4.76
643.065,12.50,3.36,-0.78,14.81,26,24,14.91,Closed,17.12,185,1.0000,2785,0.00,0.0000,45.00,1.045,-9.07,25.62,45.04,14.69,0.0000,0.0000,0.0000,4.75
643.192,11.72,3.36,-0.78,14.81,26,25,14.90,Closed,17.06,185,1.0000,2797,0.00,0.0000,45.00,1.044,-9.07,25.27,45.04,14.61,0.0000,0.0000,0.0000,4.77
643.321,11.72,3.13,-0.78,14.70,26,24,14.88,Closed,17.02,185,1.0000,2801,0.00,0.0000,45.00,1.044,-9.07,25.15,45.04,14.79,0.0000,0.0000,0.0000,4.78
643.455,10.94,3.13,-0.78,14.81,25,24,14.87,Closed,16.99,185,1.0000,2799,0.00,0.0000,45.00,1.040,-9.07,25.38,45.04,14.83,0.0000,0.0000,0.0000,4.78
643.578,10.94,3.36,-0.78,14.81,25,24,14.94,Closed,16.91,185,1.0000,2800,0.00,0.0000,45.00,1.024,-9.13,24.89,45.04,14.65,0.0000,0.0000,0.0000,4.78
643.707,10.16,3.36,-0.78,14.81,25,24,14.94,Closed,16.90,185,1.0000,2807,0.00,0.0000,45.00,1.008,-9.15,24.77,45.04,14.58,0.0000,0.0000,0.0000,4.79
643.837,9.38,3.28,-0.78,14.70,24,23,14.93,Closed,16.82,185,1.0000,2804,0.00,0.0000,45.00,1.006,-9.18,24.77,45.04,14.78,0.0000,0.0000,0.0000,4.78
643.966,9.38,3.20,-0.78,14.81,24,22,14.87,Closed,16.75,185,1.0000,2813,0.00,0.0000,45.00,1.008,-9.18,24.89,45.04,14.84,0.0000,0.0000,0.0000,4.80
644.095,8.59,3.36,-0.78,14.70,24,22,14.94,Closed,16.72,185,1.0000,2804,0.00,0.0000,45.00,1.017,-9.15,25.14,45.04,14.73,0.0000,0.0000,0.0000,4.79
644.225,8.59,2.97,-0.78,14.70,24,23,14.86,Closed,16.67,185,1.0000,2804,0.00,0.0000,45.00,1.018,-9.15,25.01,45.04,14.78,0.0000,0.0000,0.0000,4.79
644.352,7.81,3.36,-0.78,14.70,24,23,14.91,Closed,16.63,185,1.0000,2813,0.00,0.0000,45.00,1.006,-9.15,24.89,45.04,14.71,0.0000,0.0000,0.0000,4.80
644.481,7.81,3.28,-0.78,14.70,24,23,14.94,Closed,16.56,185,1.0000,2817,0.00,0.0000,45.00,1.006,-9.18,24.89,45.04,14.85,0.0000,0.0000,0.0000,4.81
644.610,7.03,3.36,-0.78,14.70,24,22,14.94,Closed,16.51,185,1.0000,2806,0.00,0.0000,45.00,0.982,-9.19,24.52,45.04,14.76,0.0000,0.0000,0.0000,4.79
644.740,6.25,3.36,-0.78,14.70,23,22,14.94,Closed,16.46,185,1.0000,2807,0.00,0.0000,45.00,0.988,-9.19,24.76,45.04,14.79,0.0000,0.0000,0.0000,4.79
644.873,6.25,3.36,-0.78,14.93,22,21,14.94,Closed,16.40,185,1.0000,2810,0.00,0.0000,45.00,1.006,-9.15,25.14,45.04,14.87,0.0000,0.0000,0.0000,4.80
644.998,7.03,3.36,-0.78,14.93,23,22,14.95,Closed,16.31,185,1.0000,2798,0.00,0.0000,45.00,1.023,-9.10,25.38,45.04,15.05,0.0000,0.0000,0.0000,4.78
645.129,6.25,3.36,-0.78,14.93,24,23,14.95,Closed,16.26,185,1.0000,2809,0.00,0.0000,45.00,1.029,-9.07,25.14,45.04,15.16,0.0000,0.0000,0.0000,4.79
645.281,5.47,3.36,-0.78,14.81,24,23,14.95,Closed,16.20,185,1.0000,2817,0.00,0.0000,45.00,1.019,-9.07,25.14,45.04,14.68,0.0000,0.0000,0.0000,4.81
645.384,5.47,2.66,-0.78,14.70,24,23,14.86,Closed,16.19,185,1.0000,2805,0.00,0.0000,45.00,1.020,-9.07,25.26,45.04,14.71,0.0000,0.0000,0.0000,4.79
645.514,5.47,3.36,-0.78,14.81,25,23,14.85,Closed,16.16,185,1.0000,2810,0.00,0.0000,45.00,1.006,-9.16,23.79,45.04,14.89,0.0000,-0.0001,0.0000,4.80
645.642,3.91,3.28,-0.78,14.70,24,23,14.95,Closed,16.26,185,1.0000,2810,0.00,0.0000,42.50,0.888,-9.57,19.76,41.42,14.73,0.0000,-0.0005,0.0000,4.20
645.771,2.34,2.97,-0.78,14.36,3,1,14.92,Closed,15.10,185,1.0000,2810,0.00,0.0000,37.50,0.770,-9.92,17.15,36.15,14.43,0.0000,-0.0007,0.0000,4.20
645.901,2.34,1.80,-0.78,14.59,0,0,14.74,Closed,14.71,185,1.0000,2824,0.00,0.0000,32.00,0.660,-10.26,14.88,30.89,14.44,0.0000,-0.0009,0.0000,4.22
646.030,0.00,2.03,-0.78,13.90,0,0,14.81,Open,14.61,185,1.0000,2816,0.00,0.0000,27.00,0.000,-10.58,13.24,25.62,13.84,0.0000,-0.0009,0.0000,2.40
646.158,0.00,2.03,-0.78,13.44,0,0,14.82,Open,14.56,185,1.0000,2817,0.00,0.0000,24.00,0.000,-10.70,13.03,23.95,13.71,0.0000,-0.0009,0.0000,2.40
646.295,0.00,2.03,-0.78,13.90,0,0,14.83,Open,14.54,185,1.0000,2806,0.00,0.0000,24.00,0.000,-10.76,12.76,23.95,14.64,0.0000,0.0000,0.0000,2.39
646.416,0.00,2.03,-0.78,15.27,0,0,14.83,Open,14.53,185,1.0000,2793,0.00,0.0000,24.00,0.000,-10.75,12.76,23.95,17.11,0.0000,0.0000,0.0000,2.38
646.546,0.00,2.03,-0.78,17.92,0,0,14.83,Open,14.53,185,1.0000,2799,0.00,0.0000,24.00,0.000,-10.68,12.76,24.60,18.00,0.0000,0.0000,0.0000,3.58
646.676,0.00,2.03,-0.78,20.67,1,0,14.83,Open,14.53,185,1.0000,2804,0.00,0.0000,28.50,0.453,-10.68,12.81,29.87,17.94,0.0000,0.0000,0.0000,3.59
646.806,0.00,2.03,-0.78,20.67,4,2,14.83,Open,14.54,185,1.0000,2768,0.00,0.0000,34.00,0.469,-10.83,13.19,35.13,18.00,0.0000,-0.0000,0.0000,3.54
646.936,0.00,2.03,-0.78,20.67,5,4,14.83,Open,14.53,185,1.0000,2779,0.00,0.0000,39.00,0.515,-10.73,14.30,40.40,17.89,0.0000,0.0000,0.0000,3.56
647.066,0.00,2.03,-0.78,20.67,6,5,14.82,Open,14.52,185,1.0000,2774,0.00,0.0000,44.50,0.564,-10.62,15.13,45.04,15.16,0.0000,0.0000,0.0000,3.55
647.196,0.00,2.03,-0.78,17.34,7,6,14.81,Open,14.51,185,1.0000,2770,0.00,0.0000,45.00,0.605,-10.57,15.46,45.04,14.48,0.0000,0.0007,0.0000,3.54
647.323,-0.78,-0.08,-0.78,14.81,8,7,14.49,Closed,14.49,185,1.0000,2769,0.00,0.0000,45.00,0.615,-10.48,16.33,45.04,14.18,0.0000,0.0011,0.0000,3.54
647.452,-3.91,0.55,-0.78,14.01,9,8,14.57,Closed,14.48,185,1.0000,2746,0.00,0.0000,45.00,0.664,-10.32,17.93,45.04,13.89,0.0000,0.0017,0.0000,4.10
647.581,-3.91,0.55,-0.78,14.24,10,9,14.55,Closed,14.45,185,1.0000,2737,0.00,0.0000,45.00,0.704,-10.22,18.08,45.04,13.92,0.0000,0.0019,0.0000,4.09
647.714,-3.13,1.02,-0.78,14.59,12,11,14.62,Closed,14.45,185,1.0000,2732,0.00,0.0000,45.00,0.744,-10.14,19.04,45.04,14.39,0.0000,0.0005,0.0000,4.08
647.840,-3.13,1.02,-0.78,14.81,13,12,14.61,Closed,14.44,185,1.0000,2732,0.00,0.0000,45.00,0.815,-9.89,21.21,45.04,14.63,0.0000,0.0029,0.0000,4.08
647.970,-2.34,1.02,-0.78,14.81,15,14,14.63,Closed,14.44,185,1.0000,2724,0.00,0.0000,45.00,0.901,-9.72,22.42,45.04,14.65,0.0000,0.0035,0.0000,4.65
648.098,-0.78,1.02,-0.78,15.04,18,17,14.64,Closed,14.44,185,1.0000,2743,0.00,0.0000,45.00,0.953,-9.51,23.49,45.04,15.11,0.0000,0.0038,0.0000,4.68
648.226,0.78,1.02,-0.78,15.04,21,19,14.64,Closed,15.42,185,1.0000,2729,0.00,0.0000,45.00,0.955,-9.37,24.44,45.04,15.07,0.0000,0.0040,0.0000,4.66
648.355,0.78,3.36,-0.78,15.04,25,21,14.97,Closed,15.85,185,1.0000,2717,0.00,0.0000,45.00,1.017,-9.12,26.21,45.04,15.24,0.0000,0.0044,0.0000,4.64
648.485,2.34,3.36,-0.78,15.39,27,24,14.97,Closed,16.12,185,1.0000,2728,0.00,0.0000,45.00,1.083,-8.97,26.56,45.04,15.70,0.0000,0.0048,0.0000,4.66
648.615,5.47,3.36,-0.78,15.73,31,27,14.98,Closed,16.16,185,1.0000,2708,0.00,0.0000,45.00,1.167,-8.70,27.96,45.04,15.52,0.0000,0.0054,0.0000,5.20
648.744,6.25,3.36,-0.78,15.39,33,30,14.99,Closed,16.07,185,1.0000,2698,0.00,0.0000,45.00,1.292,-8.24,30.77,45.04,15.34,0.0000,0.0070,0.0000,5.18
648.873,6.25,2.97,-0.78,15.16,36,33,14.98,Closed,15.85,185,1.0000,2725,0.00,0.0000,45.00,1.458,-7.70,33.83,44.94,15.53,0.0000,0.0090,0.0000,5.81
649.004,8.59,3.20,-0.78,15.39,40,36,14.90,Closed,15.60,185,1.0000,2694,0.00,0.0000,43.50,1.685,-7.00,35.41,42.68,15.59,0.0000,0.0102,0.0000,6.32
649.130,10.16,3.52,-0.78,15.50,40,39,14.95,Closed,15.53,185,1.0000,2707,0.00,0.0000,43.00,1.771,-6.75,35.17,42.35,14.86,0.0000,0.0095,0.0000,6.35
649.259,7.03,-0.08,-0.78,14.36,40,39,14.70,Closed,15.51,185,1.0000,2699,0.00,0.0000,42.50,1.708,-6.55,37.18,41.49,13.10,0.0000,0.0094,0.0000,6.33
649.388,1.56,-0.16,-0.78,13.44,40,39,14.40,Closed,15.40,185,1.0000,2698,0.00,0.0000,41.50,1.750,-6.27,38.32,40.18,13.60,0.0000,0.0088,0.0000,6.33
649.517,2.34,0.39,-0.78,14.13,39,39,14.40,Closed,15.38,185,1.0000,2694,0.00,0.0000,41.00,1.775,-6.33,37.75,39.93,14.13,0.0000,0.0069,0.0000,6.32
649.646,0.00,3.52,-0.78,14.24,37,37,14.94,Closed,15.43,185,1.0000,2706,0.00,0.0000,41.50,1.678,-6.43,37.17,40.38,13.89,0.0000,0.0054,0.0000,6.35
649.775,-3.91,2.81,-0.78,14.24,37,36,14.91,Closed,15.46,185,1.0000,2704,0.00,0.0000,41.00,1.657,-6.36,39.05,39.73,14.31,0.0000,0.0055,0.0000,6.34
649.906,-3.91,3.59,-0.78,14.70,38,36,14.94,Closed,15.40,185,1.0000,2706,0.00,0.0000,40.00,1.772,-6.07,40.77,38.23,14.69,0.0000,0.0059,0.0000,6.35
650.035,-3.13,3.59,-0.78,14.93,36,34,14.94,Closed,15.34,185,1.0000,2685,0.00,0.0000,39.00,1.857,-5.89,42.22,36.97,14.83,0.0000,0.0060,0.0000,6.30
650.174,-3.13,3.59,-0.78,15.04,34,32,14.94,Closed,15.27,185,1.0000,2690,0.00,0.0000,37.00,2.020,-5.61,44.40,34.50,15.23,0.0000,0.0062,0.0000,6.89
650.294,-1.56,3.67,-0.78,15.16,31,29,14.94,Closed,15.20,185,1.0000,2690,0.00,0.0000,36.00,2.092,-5.54,44.88,33.42,14.95,0.0000,0.0054,0.0000,6.89
650.425,-2.34,3.13,-0.78,14.81,29,27,14.94,Closed,15.20,185,1.0000,2711,0.00,0.0000,35.00,2.121,-5.45,45.98,32.23,14.41,0.0000,0.0054,0.0000,6.94
650.569,-3.13,1.41,-0.78,14.70,28,27,14.71,Closed,15.17,185,1.0000,2713,0.00,0.0000,33.50,2.213,-5.22,47.42,30.80,14.66,0.0000,0.0056,0.0000,7.52
650.685,-2.34,2.89,-0.78,14.70,28,26,14.79,Closed,15.14,185,1.0000,2717,0.00,0.0000,32.50,2.245,-5.04,48.23,29.76,14.48,0.0000,0.0051,0.0000,7.54
650.815,-3.91,2.58,-0.78,14.59,26,26,14.82,Closed,15.12,185,1.0000,2698,0.00,0.0000,32.00,2.251,-5.00,48.56,29.28,14.51,0.0000,0.0049,0.0000,7.48
650.944,-3.91,3.28,-0.78,14.70,26,25,14.81,Closed,15.11,185,1.0000,2702,0.00,0.0000,31.50,2.283,-4.85,50.41,28.13,14.48,0.0000,0.0049,0.0000,7.49
651.074,-4.69,3.28,-0.78,14.81,26,25,14.89,Closed,15.08,185,1.0000,2698,0.00,0.0000,31.00,2.311,-4.72,50.23,27.65,14.66,0.0000,0.0045,0.0000,7.48
651.201,-4.69,3.75,-0.78,14.93,25,24,14.92,Closed,15.08,185,1.0000,2718,0.00,0.0000,30.50,2.321,-4.69,50.40,27.36,14.48,0.0000,0.0037,0.0000,7.54
651.330,-5.47,3.59,-0.78,14.81,25,23,14.96,Closed,15.08,185,1.0000,2725,0.00,0.0000,30.50,2.305,-4.74,50.40,27.34,14.48,0.0000,0.0033,0.0000,7.56
651.459,-5.47,2.81,-0.78,14.81,25,23,14.85,Closed,15.10,185,1.0000,2716,0.00,0.0000,30.00,2.304,-4.71,50.06,27.37,14.57,0.0000,0.0029,0.0000,7.53
651.588,-6.25,3.52,-0.78,14.81,25,23,14.93,Closed,15.10,185,1.0000,2696,0.00,0.0000,30.00,2.284,-4.66,50.40,27.27,14.55,0.0000,0.0024,0.0000,7.48
651.727,-6.25,3.13,-0.78,14.93,25,23,14.95,Closed,15.10,185,1.0000,2699,0.00,0.0000,30.00,2.296,-4.64,51.07,26.97,14.78,0.0000,0.0025,0.0000,7.48
651.846,-6.25,3.59,-0.78,14.93,24,23,14.97,Closed,15.10,185,1.0000,2702,0.00,0.0000,30.00,2.299,-4.62,50.90,26.84,14.66,0.0000,0.0021,0.0000,7.49
651.975,-6.25,3.52,-0.78,14.93,24,23,14.97,Closed,15.10,185,1.0000,2728,0.00,0.0000,30.00,2.304,-4.59,51.07,26.80,14.65,0.0000,0.0019,0.0000,7.56
652.104,-6.25,3.20,-0.78,14.93,24,23,14.92,Closed,15.10,185,1.0000,2721,0.00,0.0000,30.50,2.314,-4.58,50.89,26.87,14.92,0.0000,0.0018,0.0000,7.55
652.234,-6.25,3.75,-0.78,14.93,24,23,14.98,Closed,15.09,185,1.0000,2728,0.00,0.0000,29.50,2.322,-4.55,51.23,26.57,14.78,0.0000,0.0017,0.0000,7.57
652.364,-5.47,2.97,-0.78,14.93,24,23,14.86,Closed,15.10,185,1.0000,2726,0.00,0.0000,29.50,2.326,-4.55,51.06,26.57,14.63,0.0000,0.0013,0.0000,7.56
652.492,-5.47,3.36,-0.78,15.04,24,23,14.92,Closed,15.11,185,1.0000,2711,0.00,0.0000,29.00,2.327,-4.52,50.89,26.61,14.51,0.0000,0.0011,0.0000,7.52
652.622,-5.47,3.13,-0.78,14.93,24,23,14.88,Closed,15.11,185,1.0000,2703,0.00,0.0000,29.50,2.331,-4.52,51.40,26.47,14.58,0.0000,0.0010,0.0000,7.50
652.751,-5.47,3.36,-0.78,14.93,24,23,14.91,Closed,15.11,185,1.0000,2698,0.00,0.0000,30.00,2.332,-4.49,51.23,26.55,14.64,0.0000,0.0010,0.0000,7.48
652.880,-5.47,3.13,-0.78,14.93,24,23,14.88,Closed,15.11,185,1.0000,2716,0.00,0.0000,29.50,2.354,-4.50,51.40,26.31,14.58,0.0000,0.0009,0.0000,7.53
653.009,-5.47,3.20,-0.78,14.93,24,22,14.89,Closed,15.11,185,1.0000,2713,0.00,0.0000,29.50,2.353,-4.49,51.90,26.27,14.69,0.0000,0.0007,0.0000,7.52
